Exported at 03/06/2025 11:22:45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-B-60m 1 czesc, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
62.80,62.8,03/06/2025 12:54:20,-6.218,52.444,,15.6,962782.0,588019.0,928871.00,1171.75,1750.82,11791.65,1926.28,46689.82,1621.13,46.03,70.60,574.87,45.48,2168.08,337.06,3137.81,92.32,586.87,74.53,193.37,60.51,102.76,40.53,81.39,15.71,4351.70,399.79,5.45,0.66,57.99,4.75,12.36,2.92,0.00,0.00,65.30,5.28,39.45,5.04,0.00,0.00,1.59,25.90,32.09,9.28,18.67,6.09,140747.41,1943.08,2903.34,22279.89,3639.64,99885.16,3468.14,105.48,161.78,1435.40,113.56,2611.68,406.02,4390.44,129.18,979.18,124.35,345.21,108.03,150.19,59.23,116.95,22.57,6221.82,571.59,6.93,0.84,72.59,5.94,15.38,3.63,0.00,0.00,77.22,6.25,53.29,6.81,0.00,0.00,1.77,28.92,34.57,10.00,21.19,6.91
62.90,62.9,03/06/2025 12:55:01,-6.241,55.550,,15.6,965306.0,588159.0,928599.30,630.89,1719.03,11170.41,1831.51,47667.34,1652.34,57.94,71.55,480.11,46.11,2269.07,351.46,3116.49,92.71,639.30,77.97,213.03,61.24,57.22,33.20,75.62,14.82,4781.83,441.49,4.27,0.63,77.54,7.76,11.78,2.99,0.00,0.00,64.20,5.29,35.96,4.98,0.00,0.00,5.95,26.11,27.14,9.25,14.57,6.09,141324.32,1046.18,2850.62,21106.08,3460.57,101976.41,3534.91,132.77,163.94,1198.79,115.14,2733.33,423.37,4360.62,129.72,1066.66,130.09,380.30,109.33,83.63,48.53,108.66,21.29,6836.80,631.21,5.44,0.80,97.07,9.72,14.66,3.72,0.00,0.00,75.93,6.26,48.58,6.72,0.00,0.00,6.65,29.15,29.24,9.96,16.53,6.91
63.00,63.0,03/06/2025 12:55:33,-6.260,57.992,1181348.426,15.8,939565.0,577482.0,937773.27,520.43,1638.50,10332.93,1700.15,40984.57,1435.90,54.44,67.34,455.76,43.95,1918.37,301.14,2889.50,87.39,538.04,69.15,184.74,57.40,105.00,39.86,88.74,16.62,3950.05,361.47,4.57,0.60,63.01,5.64,11.53,2.76,0.00,0.00,58.77,4.84,26.82,4.56,0.00,0.00,5.45,24.55,21.57,8.40,12.44,5.54,123087.29,863.01,2717.08,19523.69,3212.37,87679.72,3071.86,124.74,154.30,1138.00,109.74,2310.88,362.76,4043.01,122.28,897.72,115.38,329.79,102.47,153.47,58.26,127.50,23.87,5647.56,516.82,5.81,0.77,78.87,7.06,14.36,3.43,0.00,0.00,69.50,5.73,36.23,6.16,0.00,0.00,6.08,27.41,23.23,9.04,14.12,6.28
63.10,63.1,03/06/2025 12:56:04,-6.378,55.876,,15.7,947786.0,580339.0,931996.24,1022.87,1747.89,11051.05,1812.87,45740.33,1589.61,17.84,68.26,482.78,44.97,2027.99,317.43,2655.50,86.83,485.02,67.34,144.02,58.77,83.87,36.56,55.12,11.00,4026.83,368.60,4.59,0.62,72.80,7.14,9.15,2.83,0.14,0.20,59.69,4.95,32.81,4.77,0.01,5.22,0.00,0.00,17.93,8.32,13.41,5.74,135118.96,1696.20,2898.49,20880.54,3425.35,97853.88,3400.70,40.88,156.41,1205.47,112.29,2442.92,382.38,3715.59,121.49,809.26,112.36,257.11,104.91,122.58,53.43,79.21,15.80,5757.33,527.00,5.84,0.79,91.13,8.94,11.39,3.52,0.19,0.26,70.59,5.85,44.31,6.44,0.02,6.96,0.00,0.00,19.31,8.96,15.21,6.51
63.20,63.2,03/06/2025 12:56:35,-5.877,57.134,,15.7,944028.0,577759.0,933197.94,928.18,1677.51,11317.78,1851.43,44006.67,1533.59,51.30,68.03,405.41,44.94,2144.20,332.50,2780.03,87.41,513.34,68.30,175.85,58.48,94.94,38.39,57.94,11.46,4107.58,376.40,4.91,0.62,62.32,5.46,13.37,2.95,0.00,0.00,55.50,4.79,30.20,4.74,0.16,5.21,11.86,25.07,29.69,8.75,10.82,5.76,132201.55,1539.18,2781.78,21384.52,3498.20,94145.01,3280.85,117.55,155.88,1012.27,112.22,2582.91,400.54,3889.84,122.31,856.51,113.96,313.92,104.40,138.75,56.11,83.25,16.47,5872.79,538.16,6.24,0.79,78.01,6.84,16.64,3.67,0.00,0.00,65.64,5.67,40.80,6.40,0.21,6.95,13.24,28.00,31.99,9.43,12.28,6.53
63.30,63.3,03/06/2025 12:57:07,-5.644,58.259,,15.8,934678.0,572895.0,936779.81,406.10,1693.46,10584.90,1740.35,41749.61,1460.73,7.94,65.82,440.27,43.86,2181.92,337.05,2554.36,84.21,466.03,64.91,185.23,57.78,76.95,34.85,29.70,6.25,4319.28,397.22,4.59,0.60,72.51,7.15,8.76,2.75,0.00,0.00,61.05,4.94,29.19,4.67,0.56,5.05,0.00,0.00,23.55,8.61,17.70,5.70,125013.68,673.42,2808.23,19999.76,3288.33,89316.41,3124.99,18.19,150.81,1099.31,109.51,2628.34,406.01,3574.08,117.82,777.57,108.31,330.67,103.15,112.46,50.93,42.67,8.98,6175.46,567.93,5.85,0.76,90.76,8.95,10.90,3.42,0.00,0.00,72.20,5.84,39.43,6.31,0.74,6.74,0.00,0.00,25.37,9.27,20.08,6.47
63.40,63.4,03/06/2025 12:57:49,-5.752,58.063,,15.8,940685.0,569106.0,930578.97,341.29,1691.04,11267.29,1844.79,47183.82,1635.42,54.98,69.81,402.23,45.08,2315.15,356.47,2803.68,88.20,503.53,68.40,142.73,58.55,111.00,41.57,80.75,15.23,4025.97,368.07,4.53,0.62,53.30,4.17,9.46,2.80,0.00,0.00,49.79,4.57,29.07,4.70,1.27,5.17,0.00,0.00,29.27,8.83,11.91,5.77,137997.60,565.95,2804.22,21289.12,3485.67,100941.99,3498.71,125.99,159.95,1004.32,112.57,2788.83,429.40,3922.93,123.40,840.14,114.13,254.80,104.52,162.23,60.76,116.02,21.88,5756.11,526.25,5.76,0.79,66.72,5.22,11.78,3.49,0.00,0.00,58.88,5.41,39.27,6.34,1.69,6.89,0.00,0.00,31.53,9.51,13.52,6.54
63.50,63.5,03/06/2025 12:58:20,-6.399,56.473,1181345.712,15.8,931080.0,570442.0,937959.90,644.45,1665.64,9958.77,1643.22,41820.25,1462.18,3.31,65.30,377.67,43.66,1795.69,284.03,2610.96,84.20,512.94,67.45,147.04,56.54,83.24,35.62,49.98,9.92,3796.63,346.67,4.53,0.59,100.80,12.97,12.04,2.88,0.00,0.00,52.73,4.60,30.85,4.53,0.83,4.86,0.89,24.43,25.72,8.54,10.79,5.56,123152.89,1068.68,2762.09,18816.73,3104.79,89467.53,3128.09,7.58,149.62,943.00,109.01,2163.09,342.14,3653.27,117.82,855.83,112.55,262.50,100.93,121.66,52.05,71.81,14.25,5428.21,495.65,5.76,0.76,126.17,16.23,14.98,3.58,0.00,0.00,62.36,5.44,41.67,6.11,1.11,6.48,1.00,27.28,27.71,9.20,12.24,6.31
63.60,63.6,03/06/2025 12:58:51,-6.364,58.062,,15.8,923467.0,567441.0,940925.50,466.93,1673.45,9338.72,1549.04,39702.87,1393.89,50.16,66.22,355.46,43.18,1964.14,306.74,2409.89,81.85,444.64,62.22,177.01,56.02,100.78,38.57,76.44,14.41,3763.65,343.62,4.33,0.58,91.81,11.08,9.49,2.66,0.05,0.19,50.15,4.42,27.13,4.44,0.00,0.00,6.00,23.93,20.70,8.25,14.16,5.48,117066.99,774.30,2775.05,17645.16,2926.85,84937.73,2981.99,114.93,151.73,887.54,107.82,2366.01,369.50,3371.94,114.52,741.87,103.81,316.00,100.00,147.29,56.37,109.84,20.71,5381.06,491.28,5.51,0.74,114.93,13.87,11.81,3.31,0.06,0.25,59.31,5.23,36.64,5.99,0.00,0.00,6.70,26.71,22.30,8.89,16.07,6.21
63.70,63.7,03/06/2025 12:59:22,-6.495,53.699,,15.8,925475.0,568118.0,938186.71,437.08,1664.54,9647.70,1595.98,41565.32,1453.70,49.18,66.47,353.20,43.74,1900.64,297.71,2803.69,85.39,471.44,64.46,158.81,56.29,95.50,37.75,110.49,27.53,4005.16,366.73,4.30,0.59,80.33,8.62,10.30,2.78,0.14,0.19,55.17,4.72,36.48,4.65,0.00,0.00,0.00,0.00,18.12,8.00,10.24,5.54,122442.45,724.80,2760.26,18228.96,3015.54,88922.15,3109.95,112.70,152.31,881.91,109.22,2289.52,358.62,3922.95,119.47,786.60,107.55,283.51,100.49,139.58,55.17,158.75,39.56,5726.36,524.33,5.47,0.75,100.55,10.79,12.82,3.45,0.19,0.25,65.25,5.59,49.27,6.29,0.00,0.00,0.00,0.00,19.52,8.61,11.61,6.29
63.80,63.8,03/06/2025 12:59:54,-6.411,56.606,,15.8,923687.0,565223.0,943030.08,229.50,1680.19,9622.54,1592.79,36744.19,1298.26,25.34,23.94,358.56,42.56,1964.71,306.01,2820.51,84.64,470.38,63.20,183.86,55.33,90.60,36.31,125.35,22.24,4106.13,376.80,4.63,0.59,64.99,6.02,11.32,2.72,0.00,0.00,57.62,4.74,29.22,4.43,0.00,0.00,14.27,23.59,29.17,8.46,17.04,5.49,112008.57,380.57,2786.21,18181.43,3009.52,78608.12,2777.41,58.06,54.86,895.29,106.27,2366.70,368.62,3946.47,118.43,784.83,105.45,328.23,98.78,132.41,53.07,180.11,31.95,5870.72,538.73,5.89,0.75,81.35,7.54,14.10,3.38,0.00,0.00,68.15,5.61,39.47,5.98,0.00,0.00,15.93,26.34,31.42,9.11,19.33,6.23
63.90,63.9,03/06/2025 13:00:35,-7.956,52.906,,15.9,916966.0,562664.0,941343.53,328.18,1603.50,10174.78,1673.45,38599.78,1357.85,41.90,63.81,314.55,42.75,1822.53,286.33,2503.84,81.89,452.21,61.50,170.20,55.00,89.16,36.09,47.34,9.35,3868.40,353.76,4.57,0.59,83.63,9.39,11.63,2.78,0.00,0.00,55.57,4.65,24.47,4.39,0.41,4.80,25.55,23.54,26.45,8.31,11.33,5.43,116008.82,544.21,2659.05,19224.88,3161.93,82577.86,2904.89,96.01,146.21,785.40,106.75,2195.43,344.91,3503.39,114.58,754.52,102.61,303.84,98.19,130.31,52.75,68.02,13.44,5530.82,505.79,5.82,0.75,104.68,11.76,14.48,3.46,0.00,0.00,65.71,5.50,33.05,5.93,0.54,6.40,28.52,26.29,28.49,8.96,12.86,6.17
64.00,64.0,03/06/2025 13:01:06,-6.479,58.662,1181343.858,15.9,920378.0,561732.0,939976.63,940.12,1615.33,9861.64,1626.00,38673.29,1360.75,72.74,55.24,415.72,42.45,1648.71,263.19,3251.10,88.61,556.76,69.51,186.83,55.97,96.40,37.60,71.83,13.55,4010.56,367.29,4.69,0.59,105.34,14.01,13.20,2.74,0.01,0.19,58.25,4.81,23.19,4.41,0.69,4.90,0.00,0.00,22.80,8.39,9.50,5.45,118198.38,1558.97,2678.67,18633.20,3072.27,82735.13,2911.09,166.67,126.58,1038.01,106.00,1986.04,317.03,4548.96,123.99,928.96,115.98,333.52,99.91,140.89,54.95,103.21,19.47,5734.07,525.13,5.97,0.76,131.86,17.53,16.43,3.41,0.01,0.26,68.89,5.69,31.32,5.96,0.93,6.53,0.00,0.00,24.56,9.04,10.78,6.18
64.10,64.1,03/06/2025 13:01:38,-6.135,54.889,,15.9,904748.0,558884.0,947389.60,477.23,1601.50,8844.05,1470.15,34484.44,1221.64,16.61,16.00,344.88,41.35,1446.76,235.05,2451.60,79.59,469.77,62.46,157.34,53.37,87.91,35.24,38.49,7.69,3580.30,326.44,3.96,0.55,91.05,11.22,10.47,2.62,0.00,0.00,50.02,4.34,24.76,4.18,0.88,4.67,0.00,0.00,22.43,8.01,7.44,5.16,103973.73,791.38,2655.73,16710.50,2777.79,73773.76,2613.50,38.06,36.67,861.14,103.24,1742.78,283.14,3430.29,111.37,783.82,104.21,280.87,95.27,128.49,51.50,55.30,11.06,5118.91,466.73,5.04,0.70,113.98,14.05,13.03,3.27,0.00,0.00,59.16,5.13,33.45,5.65,1.17,6.22,0.00,0.00,24.16,8.63,8.44,5.85
64.20,64.2,03/06/2025 13:02:09,-6.505,53.038,,15.9,897841.0,555445.0,950178.45,282.65,1582.91,8343.57,1394.31,33082.25,1174.90,0.00,0.00,363.42,40.71,1548.79,248.12,1965.86,74.49,346.15,53.19,201.20,53.08,96.81,36.52,57.49,10.95,3302.61,299.86,4.00,0.54,107.99,15.47,8.60,2.47,0.00,0.00,46.42,4.11,18.45,4.02,0.00,0.00,16.66,22.34,19.12,7.74,9.50,5.02,98694.83,468.71,2624.91,15764.86,2634.49,70774.02,2513.51,0.00,0.00,907.43,101.65,1865.67,298.89,2750.65,104.23,577.55,88.75,359.17,94.75,141.50,53.37,82.61,15.74,4721.89,428.72,5.09,0.68,135.18,19.37,10.70,3.08,0.00,0.00,54.90,4.86,24.92,5.43,0.00,0.00,18.60,24.95,20.60,8.34,10.78,5.69
64.30,64.3,03/06/2025 13:02:40,-6.770,58.861,,15.9,900633.0,556645.0,945140.28,1276.05,1626.85,9049.77,1501.39,36258.01,1280.46,55.56,63.50,240.27,41.81,1572.58,251.86,2171.99,77.22,356.43,55.18,138.66,53.38,93.26,36.30,82.69,15.14,3339.36,302.90,4.08,0.55,110.04,15.73,13.03,2.70,0.00,0.00,41.40,3.95,19.79,4.17,0.05,4.65,5.16,22.97,21.75,7.90,9.79,5.20,108590.92,2116.04,2697.77,17099.21,2836.82,77568.04,2739.34,127.32,145.50,599.94,104.41,1894.33,303.40,3039.06,108.05,594.70,92.06,247.53,95.29,136.30,53.06,118.81,21.76,4774.43,433.07,5.19,0.70,137.75,19.69,16.22,3.36,0.00,0.00,48.96,4.67,26.73,5.63,0.07,6.20,5.76,25.64,23.43,8.51,11.10,5.90
64.40,64.4,03/06/2025 13:03:21,-6.366,60.643,,16.0,887982.0,553398.0,958406.69,383.47,1585.10,6584.76,1128.02,27366.98,984.53,29.75,58.99,373.00,39.37,1334.95,218.27,1914.57,71.67,270.36,46.86,190.47,50.87,80.02,32.55,46.56,8.99,2822.77,254.39,3.86,0.51,76.79,8.75,9.13,2.38,0.00,0.00,38.04,3.64,20.07,3.89,0.36,4.27,16.96,21.41,23.12,7.39,7.32,4.86,82159.10,635.89,2628.54,12441.67,2131.34,58547.12,2106.25,68.16,135.17,931.34,98.29,1608.09,262.93,2678.88,100.29,451.09,78.18,340.03,90.81,116.96,47.57,66.90,12.91,4035.83,363.71,4.91,0.65,96.13,10.95,11.37,2.96,0.00,0.00,44.98,4.31,27.11,5.25,0.48,5.69,18.94,23.91,24.91,7.96,8.30,5.51
64.50,64.5,03/06/2025 13:03:52,-6.298,62.165,1181341.280,16.0,884994.0,553883.0,960847.33,295.57,1558.56,6843.21,1166.58,25168.24,911.95,15.26,58.00,338.37,39.07,1219.49,202.98,1748.31,69.92,318.48,50.45,150.20,49.81,73.84,31.26,18.08,3.77,2749.03,247.65,3.59,0.49,99.85,14.18,10.52,2.45,0.00,0.00,40.26,3.72,23.06,3.88,0.77,4.20,3.22,21.32,24.40,7.50,8.94,4.77,77184.77,490.14,2584.52,12929.99,2204.22,53843.28,1950.96,34.96,132.91,844.89,97.56,1469.00,244.51,2446.25,97.83,531.38,84.18,268.14,88.92,107.92,45.69,25.98,5.41,3930.40,354.08,4.57,0.63,124.99,17.75,13.09,3.05,0.00,0.00,47.61,4.40,31.14,5.24,1.02,5.60,3.60,23.80,26.28,8.08,10.15,5.41
64.60,64.6,03/06/2025 13:04:24,-5.977,63.688,,16.0,891918.0,552845.0,957163.80,353.34,1538.98,7157.62,1212.78,27422.21,986.54,49.46,59.71,248.68,39.89,1042.59,180.91,2444.90,76.89,415.82,57.37,148.29,50.63,72.33,31.39,44.37,8.67,3247.68,295.17,4.10,0.52,84.16,10.15,11.90,2.48,0.00,0.00,37.27,3.64,20.84,3.96,0.00,0.00,0.00,0.00,19.86,7.57,10.77,4.88,84188.92,585.93,2552.06,13524.05,2291.50,58665.29,2110.55,113.32,136.81,620.92,99.60,1255.91,217.93,3420.92,107.58,693.80,95.72,264.73,90.38,105.72,45.87,63.75,12.46,4643.36,422.01,5.21,0.67,105.35,12.71,14.82,3.08,0.00,0.00,44.08,4.31,28.14,5.35,0.00,0.00,0.00,0.00,21.40,8.15,12.22,5.53
64.70,64.7,03/06/2025 13:04:55,-5.667,65.804,,16.0,890400.0,553203.0,960804.01,878.39,1551.55,6798.72,1158.65,24142.75,878.07,14.76,14.22,352.28,39.04,1101.50,188.38,2022.27,72.57,341.91,52.27,122.62,49.71,52.40,27.95,36.75,7.30,3199.65,290.91,3.58,0.50,35.99,2.44,10.39,2.45,0.00,0.00,42.86,3.85,14.27,3.81,1.68,4.22,0.00,0.00,16.58,7.34,6.65,4.87,76675.43,1456.61,2572.90,12845.94,2189.22,51649.44,1878.49,33.82,32.59,879.61,97.49,1326.88,226.92,2829.57,101.54,570.47,87.21,218.90,88.73,76.59,40.85,52.80,10.49,4574.68,415.93,4.55,0.64,45.05,3.05,12.93,3.05,0.00,0.00,50.68,4.55,19.27,5.14,2.25,5.62,0.00,0.00,17.86,7.91,7.55,5.53
64.80,64.8,03/06/2025 13:05:26,-7.549,64.545,,16.0,897589.0,554777.0,953987.01,882.48,1529.30,8616.13,1432.88,27657.34,995.13,49.66,39.77,344.98,39.91,1384.79,225.54,2601.42,78.92,391.02,56.29,174.49,51.97,66.89,30.78,52.21,10.04,3585.28,327.43,3.76,0.52,94.93,12.37,12.10,2.57,0.10,0.18,47.04,4.14,16.71,4.03,0.56,4.51,1.57,22.12,20.95,7.60,8.56,5.07,89709.32,1463.40,2536.00,16279.86,2707.37,59168.31,2128.92,113.79,91.14,861.38,99.65,1668.13,271.68,3639.93,110.42,652.42,93.92,311.50,92.78,97.77,44.99,75.01,14.43,5126.03,468.14,4.78,0.66,118.83,15.48,15.06,3.20,0.13,0.23,55.63,4.90,22.57,5.44,0.75,6.02,1.75,24.70,22.57,8.19,9.71,5.75
64.90,64.9,03/06/2025 13:06:08,-6.783,55.091,,16.0,898878.0,555199.0,953267.28,758.60,1587.20,7773.09,1306.73,29626.70,1060.25,45.15,37.03,287.14,40.60,1176.18,198.70,2540.06,78.78,453.65,60.30,185.09,52.23,86.53,34.38,31.46,6.37,3554.12,324.36,4.10,0.53,93.59,12.03,11.13,2.57,0.00,0.00,51.78,4.37,16.57,4.03,1.84,4.50,5.78,22.21,21.80,7.82,8.36,5.11,91719.89,1257.98,2632.02,14686.96,2469.02,63381.43,2268.22,103.46,84.85,716.96,101.38,1416.84,239.35,3554.07,110.23,756.92,100.62,330.42,93.24,126.47,50.24,45.20,9.15,5081.48,463.74,5.22,0.68,117.15,15.06,13.86,3.20,0.00,0.00,61.23,5.17,22.38,5.44,2.45,6.00,6.45,24.79,23.48,8.43,9.48,5.80
65.00,65.0,03/06/2025 13:06:39,-6.214,54.162,1181344.122,16.0,889972.0,556606.0,955425.35,637.96,1585.57,7107.53,1206.31,29364.61,1050.91,47.01,60.15,269.96,40.27,1526.55,243.91,1811.56,71.51,301.87,49.98,147.57,50.96,88.88,34.49,92.99,24.37,2991.59,270.47,3.95,0.52,73.92,8.08,9.34,2.51,0.00,0.00,47.24,4.14,21.34,4.01,0.78,4.37,1.98,21.80,20.16,7.66,7.85,4.98,87999.07,1057.92,2629.31,13429.41,2279.28,62820.73,2248.24,107.71,137.81,674.07,100.56,1838.89,293.82,2534.74,100.06,503.67,83.39,263.44,90.97,129.90,50.41,133.61,35.02,4277.21,386.70,5.02,0.67,92.53,10.11,11.63,3.13,0.00,0.00,55.87,4.90,28.83,5.41,1.04,5.83,2.21,24.34,21.71,8.25,8.91,5.65
65.10,65.1,03/06/2025 13:07:10,-6.410,51.188,,15.9,899917.0,555429.0,950089.71,564.66,1532.15,8539.53,1421.58,32203.57,1145.65,27.50,61.04,315.36,40.82,1608.05,255.64,2281.28,77.23,524.62,65.41,183.49,52.99,56.91,29.76,103.42,25.73,3292.64,298.93,3.99,0.54,93.48,11.91,9.32,2.55,0.00,0.00,43.40,4.00,20.99,4.15,1.93,4.56,1.61,22.64,24.22,7.98,10.32,5.24,98343.02,936.36,2540.73,16135.11,2686.01,68894.23,2450.93,63.01,139.86,787.43,101.94,1937.06,307.95,3191.98,108.06,875.33,109.14,327.57,94.61,83.18,43.50,148.60,36.97,4707.63,427.40,5.08,0.69,117.01,14.91,11.60,3.17,0.00,0.00,51.32,4.73,28.35,5.60,2.57,6.08,1.80,25.28,26.10,8.59,11.71,5.95
65.20,65.2,03/06/2025 13:07:42,-6.308,41.004,,15.9,901196.0,557131.0,952682.23,286.34,1599.27,7780.93,1310.10,31023.02,1106.79,84.90,60.75,330.35,40.66,1514.63,243.47,2243.22,76.75,394.70,56.71,151.31,51.98,61.76,30.22,93.67,25.01,3174.75,287.84,3.74,0.53,65.99,6.51,10.67,2.60,0.08,0.18,40.59,3.86,19.72,4.08,0.43,4.49,6.12,22.33,20.28,7.55,10.56,5.19,93437.13,474.84,2652.03,14701.78,2475.39,66368.63,2367.79,194.54,139.19,824.85,101.53,1824.53,293.29,3138.73,107.38,658.55,94.62,270.12,92.79,90.27,44.17,134.59,35.94,4539.08,411.53,4.76,0.67,82.60,8.15,13.28,3.24,0.11,0.23,48.00,4.56,26.64,5.51,0.57,5.99,6.84,24.93,21.84,8.14,11.98,5.89
65.30,65.3,03/06/2025 13:08:13,-6.235,35.778,,15.9,901756.0,558591.0,955579.19,733.24,1590.80,7062.56,1200.23,28693.67,1029.28,29.95,59.98,316.48,40.60,1732.93,272.28,1905.78,73.01,356.24,53.47,176.92,51.69,93.53,35.59,27.88,5.70,3089.39,279.91,3.46,0.51,81.39,9.55,9.41,2.47,0.00,0.00,41.56,3.89,25.58,4.02,0.16,4.42,13.84,21.97,19.37,7.51,7.48,5.03,87309.36,1215.91,2637.98,13344.45,2267.79,61385.36,2201.98,68.62,137.44,790.22,101.37,2087.50,327.98,2666.57,102.16,594.39,89.22,315.84,92.28,136.70,52.01,40.06,8.19,4417.03,400.19,4.41,0.65,101.88,11.96,11.71,3.08,0.00,0.00,49.15,4.61,34.56,5.43,0.22,5.89,15.45,24.53,20.86,8.09,8.49,5.70
65.40,65.4,03/06/2025 13:08:54,-6.742,26.522,,15.9,897638.0,568189.0,965980.27,557.68,1594.47,5467.61,962.93,20511.92,758.17,23.75,57.01,371.52,38.85,1086.74,185.27,1906.16,70.54,278.50,46.96,141.77,48.84,83.16,32.66,52.88,10.15,3359.22,306.89,3.62,0.51,62.10,6.15,9.64,2.43,0.00,0.00,36.82,3.60,17.93,3.80,1.54,4.31,18.85,20.92,21.81,7.35,6.50,4.77,66029.96,924.79,2644.07,10330.84,1819.42,43881.86,1621.97,54.41,130.64,927.64,97.00,1309.09,223.18,2667.11,98.70,464.68,78.35,253.09,87.19,121.54,47.74,75.98,14.58,4802.83,438.78,4.60,0.65,77.73,7.70,12.00,3.02,0.00,0.00,43.55,4.26,24.22,5.13,2.06,5.75,21.05,23.35,23.50,7.92,7.38,5.41
65.50,65.5,03/06/2025 13:09:25,-6.686,22.219,1181345.978,15.8,897207.0,579833.0,973706.65,535.79,1586.19,3762.38,716.80,15708.19,599.78,5.55,5.80,384.08,37.86,740.18,142.61,1671.51,66.50,227.63,42.74,115.89,46.91,85.29,32.59,52.30,10.11,2859.74,259.56,4.06,0.50,61.45,6.28,8.58,2.24,0.04,0.16,30.80,3.21,8.27,3.56,1.52,4.13,7.88,20.26,16.42,6.78,5.79,4.59,50855.29,888.49,2630.33,7108.88,1354.37,33605.09,1283.14,12.72,13.29,959.01,94.54,891.62,171.79,2338.79,93.05,379.80,71.31,206.88,83.74,124.66,47.63,75.15,14.52,4088.69,371.10,5.17,0.64,76.92,7.86,10.68,2.79,0.05,0.21,36.42,3.79,11.17,4.81,2.03,5.51,8.80,22.62,17.69,7.30,6.57,5.21
65.60,65.6,03/06/2025 13:09:57,-6.751,11.703,,15.8,894803.0,589121.0,977835.36,445.34,1545.84,3310.34,649.28,12877.21,505.67,84.73,58.29,384.05,37.35,493.39,115.10,1323.14,62.59,214.75,41.31,126.28,46.20,80.96,31.37,33.87,6.84,2673.78,242.13,3.14,0.45,45.65,3.85,8.01,2.15,0.00,0.00,19.04,2.54,8.74,3.43,2.55,4.09,6.27,19.84,18.60,6.70,4.78,4.30,42855.57,738.49,2563.42,6254.77,1226.78,27548.67,1081.80,194.15,133.57,958.94,93.26,594.34,138.65,1851.35,87.57,358.30,68.92,225.44,82.47,118.33,45.84,48.67,9.82,3822.82,346.18,4.00,0.57,57.15,4.82,9.96,2.68,0.00,0.00,22.52,3.01,11.81,4.64,3.40,5.46,7.00,22.15,20.03,7.22,5.42,4.88
