Exported at 24/11/2025 08:35:50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-40m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
46.70,46.7,21/11/2025 12:49:40,-0.840,57.336,,16.5,700122.0,545398.0,992052.64,100.62,946.32,533.15,174.31,2716.20,138.06,37.73,29.82,249.78,22.27,645.62,116.95,1106.42,51.02,134.74,29.36,115.42,38.87,54.39,23.89,79.97,19.10,1998.85,177.68,3.06,0.41,49.53,4.72,7.49,1.92,0.00,0.00,25.98,2.69,20.33,3.17,0.42,3.44,8.85,16.65,49.55,7.19,9.26,3.93,13711.87,166.86,1569.26,1007.37,329.35,5810.86,295.36,86.45,68.33,623.68,55.61,777.72,140.88,1548.11,71.39,224.81,48.99,206.05,69.39,79.49,34.92,114.90,27.44,2857.84,254.04,3.89,0.52,62.00,5.91,9.32,2.39,0.00,0.00,30.72,3.18,27.46,4.28,0.56,4.59,9.88,18.59,53.38,7.75,10.50,4.46
46.80,46.8,21/11/2025 12:50:15,-0.919,51.386,,16.5,699044.0,546331.0,993777.95,79.08,949.69,366.34,148.02,1552.02,91.02,25.29,27.14,206.01,21.20,458.57,94.78,1062.25,50.04,134.92,29.25,101.91,38.12,68.85,26.38,3.20,0.66,1980.30,176.05,3.30,0.41,60.43,6.77,8.23,1.91,0.00,0.00,27.63,2.77,16.95,3.05,0.04,3.38,10.44,16.42,48.89,7.01,7.42,3.86,10316.69,131.14,1574.85,692.19,279.68,3320.29,194.72,57.95,62.19,514.39,52.93,552.40,114.17,1486.31,70.02,225.11,48.80,181.93,68.05,100.63,38.56,4.60,0.95,2831.32,251.71,4.20,0.52,75.64,8.47,10.24,2.38,0.00,0.00,32.68,3.28,22.90,4.12,0.05,4.51,11.66,18.33,52.67,7.55,8.42,4.38
46.90,46.9,21/11/2025 12:50:49,-0.648,50.590,,16.4,702488.0,549472.0,993386.04,76.11,982.27,254.25,125.09,2097.91,114.35,24.32,27.61,197.82,21.30,539.42,105.46,982.05,49.72,164.59,32.29,97.26,38.64,46.30,22.62,13.77,2.74,1950.41,173.27,3.19,0.40,53.17,5.39,9.14,1.96,0.00,0.00,27.10,2.76,16.81,3.12,0.00,0.00,4.71,16.73,51.26,7.18,4.38,3.85,11194.76,126.21,1628.87,480.40,236.35,4488.13,244.63,55.73,63.26,493.94,53.18,649.79,127.04,1374.09,69.57,274.62,53.88,173.63,68.98,67.67,33.06,19.79,3.94,2788.59,247.73,4.06,0.51,66.56,6.75,11.38,2.44,0.00,0.00,32.05,3.26,22.71,4.21,0.00,0.00,5.26,18.68,55.22,7.73,4.97,4.37
47.00,47.0,21/11/2025 12:51:33,-0.993,53.305,,16.4,702985.0,551925.0,993027.70,58.46,1002.36,427.48,162.83,1968.77,109.15,20.40,27.57,289.78,22.81,446.76,95.38,1076.72,50.52,186.28,33.89,110.28,38.79,60.37,24.95,54.11,9.58,2090.77,186.48,3.06,0.41,59.99,6.64,8.79,2.02,0.00,0.00,30.06,2.91,18.78,3.14,0.23,3.42,6.00,16.70,48.48,7.15,6.73,3.92,11812.16,96.94,1662.19,807.71,307.66,4211.86,233.51,46.74,63.17,723.55,56.95,538.17,114.90,1506.55,70.69,310.81,56.55,196.87,69.25,88.23,36.47,77.75,13.76,2989.27,266.62,3.89,0.52,75.09,8.31,10.94,2.51,0.00,0.00,35.55,3.44,25.37,4.24,0.31,4.56,6.70,18.65,52.22,7.70,7.63,4.45
47.10,47.1,21/11/2025 12:52:07,-1.103,42.260,1181231.500,16.4,702377.0,551455.0,991507.49,80.22,997.53,465.92,169.15,3346.16,161.79,36.64,29.05,252.95,22.26,776.24,132.95,1006.64,50.09,170.50,32.96,120.58,39.32,41.21,21.99,78.74,19.22,1956.04,173.65,3.16,0.42,47.18,4.33,9.06,1.97,0.00,0.00,25.91,2.71,17.63,3.18,0.07,3.45,1.49,16.84,49.42,7.16,6.75,3.90,14892.23,133.03,1654.18,880.34,319.60,7158.56,346.12,83.96,66.56,631.59,55.58,935.06,160.15,1408.50,70.09,284.48,54.99,215.26,70.19,60.23,32.14,113.14,27.62,2796.64,248.28,4.02,0.53,59.06,5.42,11.28,2.45,0.00,0.00,30.64,3.20,23.81,4.30,0.09,4.60,1.66,18.80,53.24,7.71,7.66,4.42
47.20,47.2,21/11/2025 12:52:42,-1.018,45.830,,16.5,692231.0,547452.0,992062.86,77.12,900.12,625.18,191.08,3256.50,158.65,8.78,26.89,233.40,21.63,581.70,109.08,971.11,49.21,150.64,30.59,119.43,38.65,60.17,24.79,22.02,4.18,1664.06,146.05,3.19,0.41,44.11,3.90,6.78,1.91,0.00,0.00,28.09,2.78,18.47,3.13,0.77,3.41,9.47,16.53,48.12,7.02,8.01,3.87,14099.99,127.89,1492.65,1181.25,361.04,6966.74,339.41,20.12,61.61,582.78,54.01,700.72,131.40,1358.78,68.85,251.34,51.04,213.20,69.00,87.94,36.23,31.64,6.01,2379.18,208.81,4.06,0.52,55.22,4.88,8.44,2.38,0.00,0.00,33.22,3.29,24.95,4.23,1.03,4.55,10.57,18.46,51.84,7.56,9.09,4.39
47.30,47.3,21/11/2025 12:53:16,-0.521,35.776,,16.4,698729.0,551065.0,992581.50,147.99,990.46,524.74,176.29,2329.79,123.11,9.26,26.65,188.55,21.17,436.71,93.21,1105.63,50.59,136.85,29.54,110.61,38.43,66.80,26.02,51.27,9.06,2141.93,191.28,3.22,0.41,42.25,3.60,8.08,1.91,0.00,0.00,27.82,2.83,17.76,3.15,0.94,3.44,8.75,16.49,54.33,7.30,5.21,3.89,12645.06,245.41,1642.46,991.48,333.09,4984.20,263.37,21.22,61.06,470.79,52.86,526.06,112.28,1547.00,70.79,228.33,49.29,197.46,68.60,97.63,38.03,73.67,13.02,3062.41,273.48,4.10,0.52,52.89,4.51,10.06,2.38,0.00,0.00,32.90,3.35,23.99,4.25,1.25,4.59,9.77,18.41,58.53,7.86,5.91,4.41
47.40,47.4,21/11/2025 12:53:42,-1.098,35.319,,16.4,695695.0,551824.0,994378.64,109.86,926.55,343.09,139.88,1177.73,74.24,31.67,28.34,261.36,21.86,290.61,78.26,978.46,48.98,98.55,25.49,120.21,38.46,75.74,27.70,20.38,3.91,1975.41,175.61,3.18,0.41,26.31,1.69,7.53,1.91,0.00,0.00,23.97,2.60,14.89,3.08,1.59,3.36,7.39,16.38,47.96,7.03,5.46,3.92,9300.67,182.18,1536.48,648.26,264.30,2519.56,158.82,72.57,64.94,652.59,54.58,350.07,94.27,1369.07,68.53,164.43,42.53,214.60,68.66,110.70,40.49,29.28,5.62,2824.33,251.08,4.05,0.52,32.93,2.12,9.37,2.38,0.00,0.00,28.35,3.07,20.11,4.16,2.12,4.48,8.25,18.29,51.66,7.57,6.19,4.45
47.50,47.5,21/11/2025 12:54:25,-3.205,28.440,,16.4,697003.0,558386.0,995390.10,61.17,945.05,183.91,101.54,617.36,56.28,17.25,25.95,218.69,21.18,63.07,46.46,837.21,47.20,41.25,15.59,99.91,37.81,65.61,25.56,30.91,5.77,2216.15,198.77,3.34,0.42,53.77,5.55,6.03,1.85,0.00,0.00,20.64,2.45,11.50,3.03,0.90,3.39,9.75,16.21,46.73,6.99,4.73,3.82,7345.46,101.44,1567.15,347.49,191.86,1320.74,120.40,39.53,59.46,546.05,52.88,75.97,55.97,1171.43,66.04,68.83,26.01,178.36,67.50,95.89,37.36,44.41,8.29,3168.53,284.19,4.25,0.53,67.31,6.95,7.51,2.30,0.00,0.00,24.41,2.90,15.53,4.09,1.20,4.52,10.89,18.10,50.34,7.53,5.37,4.33
47.60,47.6,21/11/2025 12:55:00,-2.171,28.438,1181230.908,16.4,704459.0,564466.0,994809.61,61.68,925.29,225.45,110.40,647.87,56.85,15.09,25.85,202.67,21.07,9.25,20.80,836.64,47.60,63.79,20.28,112.32,38.20,52.98,23.41,87.69,14.88,2727.44,247.95,3.03,0.41,41.24,3.46,7.13,1.89,0.00,0.00,21.27,2.49,8.39,3.06,1.13,3.51,11.38,16.34,49.39,7.25,4.58,3.88,8220.04,102.28,1534.39,425.98,208.60,1386.01,121.62,34.58,59.23,506.05,52.61,11.14,25.06,1170.63,66.60,106.43,33.84,200.51,68.19,77.43,34.22,126.00,21.38,3899.54,354.50,3.86,0.52,51.62,4.33,8.87,2.35,0.00,0.00,25.15,2.94,11.33,4.13,1.51,4.68,12.71,18.24,53.20,7.81,5.20,4.40
47.70,47.7,21/11/2025 12:55:35,-3.435,28.436,,16.3,705961.0,570674.0,994297.87,125.16,971.84,207.53,110.34,742.81,60.07,29.30,27.34,213.62,21.18,110.66,56.95,928.10,48.21,110.73,26.85,130.21,38.62,65.38,25.66,16.28,3.20,2892.02,263.81,3.38,0.43,21.44,1.24,7.68,1.97,0.00,0.00,20.68,2.47,11.34,3.14,0.22,3.57,10.64,16.39,51.34,7.32,3.61,3.88,9044.26,207.55,1611.58,392.12,208.48,1589.12,128.51,67.14,62.65,533.39,52.88,133.30,68.60,1298.60,67.46,184.75,44.80,232.45,68.94,95.56,37.50,23.39,4.60,4134.85,377.18,4.30,0.55,26.84,1.55,9.56,2.45,0.00,0.00,24.46,2.92,15.32,4.24,0.29,4.76,11.88,18.30,55.30,7.89,4.10,4.40
47.80,47.8,21/11/2025 12:56:09,-1.525,18.449,,16.3,706526.0,577588.0,994749.32,0.00,0.00,310.46,128.27,601.08,55.28,38.13,27.92,253.55,21.42,0.00,0.00,788.34,46.96,50.10,17.67,106.63,38.27,66.59,25.90,18.13,3.55,2854.11,260.32,3.42,0.44,66.58,7.99,6.95,1.95,0.00,0.00,15.48,2.22,6.74,3.08,1.42,3.59,10.20,16.38,48.84,7.29,3.93,3.90,8368.10,0.00,0.00,586.60,242.36,1285.91,118.26,87.37,63.97,633.09,53.48,0.00,0.00,1103.05,65.71,83.59,29.48,190.35,68.32,97.33,37.85,26.05,5.10,4080.65,372.19,4.35,0.56,83.34,10.00,8.65,2.43,0.00,0.00,18.31,2.63,9.10,4.16,1.89,4.79,11.39,18.29,52.61,7.85,4.46,4.42
47.90,47.9,21/11/2025 12:56:44,-2.080,16.268,,16.3,707155.0,582876.0,994676.96,92.36,998.38,90.82,66.48,627.82,56.24,38.77,28.64,279.39,22.06,2.84,20.62,685.11,45.58,62.48,20.05,121.81,38.36,63.72,25.30,30.86,5.81,3072.57,281.47,3.31,0.44,66.18,7.86,7.25,1.96,0.00,0.00,7.81,1.64,6.87,3.11,1.88,3.67,8.73,16.31,49.09,7.27,3.36,3.96,8452.06,153.16,1655.59,171.60,125.61,1343.12,120.32,88.84,65.62,697.61,55.08,3.42,24.84,958.61,63.78,104.25,33.45,217.45,68.48,93.13,36.98,44.34,8.35,4392.99,402.43,4.21,0.56,82.84,9.84,9.02,2.44,0.00,0.00,9.24,1.94,9.28,4.20,2.51,4.89,9.75,18.21,52.88,7.83,3.81,4.49
48.00,48.0,21/11/2025 12:57:27,-0.687,14.083,,16.3,700489.0,580934.0,995638.01,30.02,956.10,82.65,60.62,570.25,53.48,38.40,28.03,308.32,22.21,40.81,37.73,635.88,45.14,23.99,12.11,75.25,37.59,62.36,25.05,8.32,1.69,2335.53,210.38,3.47,0.43,55.42,5.87,7.56,1.94,0.00,0.00,7.49,1.58,6.51,3.02,1.26,3.58,13.21,16.29,52.02,7.13,3.27,3.82,7016.32,49.78,1585.48,156.16,114.54,1219.96,114.41,87.99,64.23,769.85,55.46,49.16,45.45,889.73,63.16,40.03,20.21,134.34,67.11,91.14,36.61,11.95,2.43,3339.21,300.79,4.42,0.55,69.37,7.35,9.41,2.41,0.00,0.00,8.86,1.87,8.79,4.08,1.68,4.77,14.75,18.19,56.04,7.68,3.71,4.33
48.10,48.1,21/11/2025 12:58:01,-1.040,17.858,1181232.296,16.3,699905.0,583119.0,995893.10,37.68,957.56,255.63,117.76,451.42,49.74,34.14,27.66,304.23,22.20,0.00,0.00,588.74,44.30,38.74,15.16,69.16,37.78,55.31,23.81,29.46,5.57,2112.12,189.05,3.24,0.42,34.16,2.59,6.55,1.95,0.00,0.00,4.93,1.28,14.55,3.16,1.15,3.57,9.22,16.42,53.26,7.14,3.19,3.75,6657.25,62.48,1587.90,483.00,222.50,965.74,106.41,78.23,63.38,759.63,55.43,0.00,0.00,823.77,61.98,64.64,25.29,123.46,67.44,80.84,34.80,42.33,8.00,3019.79,270.29,4.12,0.53,42.76,3.24,8.15,2.43,0.00,0.00,5.83,1.51,19.65,4.27,1.53,4.76,10.29,18.33,57.37,7.69,3.62,4.25
48.20,48.2,21/11/2025 12:58:36,-1.209,10.450,,16.3,695241.0,582112.0,996240.05,113.07,939.34,91.44,65.78,429.47,49.25,31.91,26.93,257.75,21.29,0.00,0.00,570.41,44.08,15.51,12.04,91.21,37.62,55.91,23.71,18.28,3.55,1951.51,173.71,3.16,0.41,40.75,3.49,6.49,1.88,0.00,0.00,3.61,1.16,5.25,3.01,1.84,3.51,18.31,16.19,49.80,7.04,4.27,3.78,6036.57,187.50,1557.68,172.77,124.29,918.78,105.36,73.12,61.71,643.58,53.16,0.00,0.00,798.12,61.68,25.88,20.09,162.83,67.16,81.72,34.65,26.27,5.10,2790.16,248.36,4.02,0.52,51.01,4.37,8.08,2.34,0.00,0.00,4.27,1.37,7.09,4.07,2.45,4.68,20.44,18.08,53.65,7.58,4.84,4.29
48.30,48.3,21/11/2025 12:59:02,-2.662,11.108,,16.3,699116.0,585422.0,995771.40,51.04,923.90,274.15,119.45,452.39,49.19,35.23,27.69,315.17,22.41,0.00,0.00,665.53,45.22,10.91,12.08,114.72,38.25,61.56,24.88,63.87,11.17,2067.10,184.69,3.56,0.43,22.63,1.37,5.91,1.88,0.00,0.00,7.43,1.54,4.04,3.01,0.67,3.57,19.13,16.31,49.05,7.07,4.53,3.79,6864.19,84.64,1532.08,518.00,225.70,967.81,105.23,80.72,63.45,786.95,55.96,0.00,0.00,931.21,63.27,18.20,20.16,204.80,68.28,89.97,36.36,91.77,16.05,2955.42,264.06,4.53,0.55,28.33,1.71,7.36,2.34,0.00,0.00,8.79,1.82,5.46,4.07,0.89,4.76,21.36,18.21,52.84,7.62,5.14,4.30
48.40,48.4,21/11/2025 12:59:36,-1.460,11.708,,16.3,697791.0,593867.0,996144.35,83.26,999.01,43.02,47.03,454.87,49.72,33.33,27.43,277.36,21.82,0.00,0.00,629.50,44.78,30.82,12.84,106.54,37.92,59.35,24.42,59.22,10.45,1944.45,173.08,3.53,0.43,38.53,3.17,6.54,1.89,0.00,0.00,4.13,1.17,2.53,2.99,2.17,3.63,20.85,16.25,51.86,7.24,3.77,3.82,6191.18,138.07,1656.63,81.28,88.86,973.12,106.37,76.37,62.85,692.54,54.48,0.00,0.00,880.80,62.66,51.42,21.42,190.19,67.69,86.74,35.69,85.09,15.01,2780.07,247.46,4.49,0.55,48.23,3.97,8.14,2.35,0.00,0.00,4.88,1.38,3.42,4.04,2.89,4.84,23.28,18.14,55.86,7.80,4.28,4.33
48.50,48.5,21/11/2025 13:00:20,-1.976,7.145,,16.2,699111.0,599689.0,996020.27,106.84,889.17,198.11,101.32,405.38,47.87,21.94,25.88,277.98,21.87,0.00,0.00,555.54,43.95,26.29,12.22,88.39,37.99,51.80,23.16,34.94,6.51,2084.01,186.36,3.60,0.43,51.96,5.28,8.32,1.91,0.00,0.00,3.51,1.13,1.11,3.01,2.08,3.66,5.72,16.36,49.64,7.14,2.57,3.79,6398.76,177.17,1474.49,374.32,191.44,867.24,102.41,50.27,59.30,694.09,54.61,0.00,0.00,777.31,61.50,43.86,20.39,157.79,67.82,75.71,33.85,50.20,9.35,2979.60,266.45,4.58,0.55,65.04,6.61,10.36,2.38,0.00,0.00,4.15,1.34,1.50,4.07,2.77,4.88,6.39,18.27,53.47,7.69,2.92,4.30
48.60,48.6,21/11/2025 13:00:54,-2.030,8.662,1181230.972,16.2,697779.0,598200.0,995817.49,67.72,941.97,241.71,112.55,437.36,48.64,37.87,27.91,290.28,22.04,0.00,0.00,573.54,44.01,15.82,12.05,97.72,37.91,66.16,25.74,16.22,3.20,2221.42,199.46,3.51,0.43,26.65,1.74,7.57,1.93,0.00,0.00,3.87,1.15,1.95,3.02,0.83,3.67,16.21,16.27,52.11,7.14,4.01,3.72,6749.99,112.30,1562.05,456.70,212.66,935.66,104.06,86.77,63.95,724.80,55.03,0.00,0.00,802.50,61.58,26.40,20.11,174.45,67.68,96.70,37.62,23.31,4.60,3176.06,285.18,4.47,0.55,33.36,2.18,9.42,2.40,0.00,0.00,4.58,1.36,2.63,4.08,1.11,4.89,18.10,18.17,56.13,7.69,4.55,4.22
48.70,48.7,21/11/2025 13:01:29,-1.946,9.657,,16.3,697983.0,592780.0,996068.69,124.80,944.07,96.65,67.04,412.92,48.18,21.32,25.99,273.92,21.65,0.00,0.00,551.04,43.77,22.34,12.16,94.98,37.98,43.65,21.82,76.93,13.25,2061.12,184.19,3.68,0.43,64.89,7.82,7.12,1.90,0.00,0.00,6.87,1.51,3.46,3.01,1.45,3.62,9.70,16.31,50.07,7.16,4.42,3.79,6284.09,206.95,1565.53,182.62,126.67,883.37,103.07,48.85,59.55,683.95,54.06,0.00,0.00,771.02,61.24,37.27,20.29,169.56,67.80,63.80,31.89,110.54,19.04,2946.87,263.34,4.68,0.55,81.23,9.79,8.86,2.36,0.00,0.00,8.12,1.79,4.67,4.07,1.93,4.83,10.83,18.21,53.94,7.71,5.01,4.30
48.80,48.8,21/11/2025 13:02:03,-0.994,9.920,,16.3,696503.0,591031.0,996126.12,107.83,939.45,140.54,83.14,379.19,46.32,28.44,26.24,288.22,21.85,0.00,0.00,478.81,43.31,5.88,12.05,66.36,37.45,50.79,22.93,64.09,11.20,2101.13,188.01,3.28,0.42,60.36,6.88,7.65,1.87,0.00,0.00,5.76,1.39,4.46,3.00,1.56,3.62,22.28,16.32,53.70,7.18,3.53,3.72,6199.92,178.81,1557.87,265.55,157.09,811.21,99.09,65.17,60.13,719.66,54.56,0.00,0.00,669.95,60.60,9.81,20.11,118.46,66.86,74.23,33.51,92.09,16.09,3004.08,268.81,4.17,0.53,75.56,8.61,9.52,2.33,0.00,0.00,6.81,1.64,6.02,4.05,2.08,4.83,24.88,18.22,57.85,7.73,4.00,4.22
48.90,48.9,21/11/2025 13:02:38,-0.622,13.094,,16.2,699238.0,599592.0,996192.63,0.00,0.00,143.40,84.95,359.86,46.45,28.18,27.08,312.35,22.54,0.00,0.00,524.63,43.49,27.32,12.27,50.81,37.63,28.29,19.92,50.54,9.10,2176.88,195.31,3.42,0.42,32.70,2.42,5.68,1.86,0.00,0.00,3.03,1.15,1.69,3.04,1.65,3.67,4.05,16.47,49.34,7.08,3.54,3.68,6104.10,0.00,0.00,270.95,160.51,769.86,99.37,64.57,62.05,779.91,56.28,0.00,0.00,734.07,60.85,45.58,20.47,90.71,67.18,41.35,29.11,72.62,13.08,3112.38,279.24,4.35,0.53,40.93,3.03,7.07,2.32,0.00,0.00,3.58,1.36,2.28,4.11,2.20,4.89,4.52,18.39,53.15,7.63,4.02,4.17
49.00,49.0,21/11/2025 13:03:21,-0.978,7.935,,16.2,696441.0,598320.0,996243.19,91.35,940.05,93.18,64.24,394.05,47.17,26.88,26.45,278.58,21.86,0.00,0.00,506.31,43.25,22.71,12.10,100.68,37.94,54.46,23.57,52.81,9.42,2008.34,179.18,3.40,0.42,41.74,3.63,7.76,1.93,0.00,0.00,3.49,1.16,1.54,3.00,2.07,3.64,15.73,16.28,50.04,7.02,1.69,3.71,6029.26,151.48,1558.86,176.06,121.38,843.00,100.91,61.59,60.61,695.59,54.58,0.00,0.00,708.43,60.52,37.89,20.19,179.73,67.73,79.60,34.45,75.88,13.54,2871.41,256.18,4.33,0.53,52.25,4.54,9.66,2.40,0.00,0.00,4.13,1.37,2.08,4.05,2.76,4.85,17.56,18.18,53.90,7.56,1.92,4.21
49.10,49.1,21/11/2025 13:03:56,-1.191,7.602,1181231.966,16.2,696199.0,597042.0,996143.74,31.31,943.55,130.89,79.76,408.99,47.68,30.20,26.30,258.65,21.26,0.00,0.00,574.80,44.15,10.65,12.11,83.21,37.74,63.68,25.26,20.62,4.01,2111.22,188.94,3.73,0.43,51.72,5.24,6.62,1.93,0.00,0.00,2.97,1.17,2.09,3.00,1.13,3.66,12.86,16.28,48.34,7.13,2.59,3.76,6155.94,51.92,1564.67,247.31,150.70,874.97,102.00,69.20,60.26,645.82,53.08,0.00,0.00,804.26,61.77,17.77,20.21,148.55,67.37,93.07,36.92,29.63,5.76,3018.50,270.14,4.75,0.55,64.74,6.56,8.24,2.40,0.00,0.00,3.51,1.38,2.82,4.05,1.51,4.88,14.36,18.18,52.07,7.68,2.94,4.27
49.20,49.2,21/11/2025 13:04:30,-1.414,7.603,,16.3,694210.0,595523.0,996230.19,0.00,0.00,108.05,70.53,419.41,48.52,39.73,28.52,313.37,22.28,0.00,0.00,515.64,43.28,48.32,17.41,77.89,37.71,48.60,22.63,15.47,3.07,2054.61,183.62,3.32,0.42,50.94,5.12,6.58,1.92,0.00,0.00,3.75,1.17,7.46,3.04,1.58,3.65,4.05,16.34,46.83,7.00,4.21,3.78,6099.43,0.00,0.00,204.16,133.26,897.26,103.80,91.04,65.35,782.45,55.63,0.00,0.00,721.49,60.56,80.62,29.05,139.05,67.32,71.03,33.08,22.23,4.41,2937.57,262.53,4.23,0.53,63.77,6.41,8.19,2.39,0.00,0.00,4.43,1.38,10.08,4.11,2.11,4.87,4.52,18.24,50.45,7.54,4.78,4.29
49.30,49.3,21/11/2025 13:04:56,-4.345,7.671,,16.3,692635.0,596155.0,996388.23,136.58,919.73,108.62,71.90,393.49,47.57,15.79,25.24,239.33,21.05,0.00,0.00,463.04,42.72,1.94,12.01,78.55,37.58,65.64,25.57,35.72,6.60,1935.66,172.26,3.02,0.41,51.80,5.28,8.01,1.89,0.00,0.00,3.07,1.15,3.26,2.98,2.84,3.61,12.68,16.24,50.20,7.03,2.55,3.71,5775.01,226.49,1525.17,205.23,135.85,841.81,101.77,36.18,57.83,597.58,52.56,0.00,0.00,647.89,59.77,3.24,20.04,140.23,67.09,95.94,37.37,51.32,9.48,2767.50,246.29,3.84,0.52,64.84,6.61,9.97,2.35,0.00,0.00,3.63,1.36,4.40,4.03,3.79,4.81,14.16,18.13,54.08,7.57,2.89,4.21
49.40,49.4,21/11/2025 13:05:31,-2.599,12.165,,16.3,692581.0,592244.0,996600.35,82.67,970.10,161.68,94.76,334.95,45.34,29.15,26.49,254.01,21.35,0.00,0.00,485.09,42.93,25.72,12.03,96.39,37.67,43.69,21.79,74.81,18.51,1712.02,151.25,3.31,0.41,20.89,1.22,6.22,1.83,0.00,0.00,3.65,1.14,2.14,2.92,3.40,3.57,9.10,16.19,47.17,6.92,3.58,3.73,5487.88,137.09,1608.69,305.49,179.05,716.57,97.00,66.79,60.70,634.24,53.31,0.00,0.00,678.74,60.07,42.91,20.07,172.07,67.25,63.86,31.85,107.49,26.60,2447.75,216.25,4.21,0.52,26.15,1.53,7.74,2.28,0.00,0.00,4.32,1.35,2.89,3.94,4.53,4.76,10.16,18.08,50.81,7.45,4.06,4.23
49.50,49.5,21/11/2025 13:06:14,-2.299,8.794,,16.3,695557.0,589676.0,996263.55,136.78,894.31,209.45,103.72,381.18,46.96,12.35,25.23,266.29,21.64,0.00,0.00,482.21,43.01,19.03,12.09,51.67,37.51,44.08,21.97,40.30,7.43,1988.25,177.34,3.31,0.41,30.61,2.18,6.94,1.91,0.00,0.00,3.19,1.13,1.33,2.95,2.27,3.57,7.00,16.38,45.16,6.92,5.05,3.76,6016.91,226.82,1483.01,395.75,195.98,815.47,100.46,28.30,57.81,664.90,54.03,0.00,0.00,674.71,60.18,31.75,20.17,92.24,66.96,64.43,32.11,57.90,10.68,2842.69,253.55,4.21,0.52,38.32,2.73,8.64,2.38,0.00,0.00,3.77,1.34,1.80,3.98,3.03,4.76,7.82,18.29,48.65,7.45,5.73,4.27
49.60,49.6,21/11/2025 13:06:48,-2.100,2.442,1181239.375,16.3,696728.0,586127.0,996096.46,112.68,920.90,155.68,89.81,382.33,47.62,5.26,25.35,270.21,21.57,0.00,0.00,547.49,44.07,18.47,12.13,102.20,38.04,52.46,23.23,31.67,5.94,2092.30,187.13,3.19,0.41,45.92,4.26,7.22,1.93,0.00,0.00,5.64,1.37,3.57,3.01,1.75,3.56,14.11,16.29,47.63,6.94,3.75,3.83,6234.29,186.85,1527.11,294.15,169.69,817.93,101.88,12.05,58.09,674.69,53.86,0.00,0.00,766.05,61.66,30.82,20.24,182.45,67.91,76.67,33.95,45.50,8.53,2991.45,267.55,4.06,0.52,57.48,5.33,8.99,2.40,0.00,0.00,6.67,1.62,4.82,4.07,2.33,4.75,15.75,18.19,51.31,7.48,4.25,4.34
